1.180480387261202857e+00,1.694897985322753875e-01,2.596232730007300802e+02
5.187858445443586149e-04,1.328644041685633104e+00,1.225273989562960821e+02
-1.671838840130396249e-05,1.797822539652198877e-04,1.000000000000000000e+00
