-1.328760206069180105e+00,1.311476650042915360e-01,1.897961525832104599e+03
1.637161120420627114e-01,-1.252720584531274772e+00,8.721995265638780666e+02
-2.112748351841337355e-05,3.103531378880746848e-04,1.000000000000000000e+00
