1.323608848666615767e+00,2.203233013366933182e-02,1.357882651609668834e+01
-8.726735005516192412e-02,1.373563136954730535e+00,8.989042837356265636e+01
-8.035130377693145613e-05,-3.365037626629721775e-05,1.000000000000000000e+00
